s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6769795E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6769796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0073222E-001, 9.9853331E-001,-8.7326739E-002,-2.3366928E-002,-2.0351879E-001,-4.0227768E-005, 0.0000000E+000, 0.0000000E+000, 6.8106312E-001, 6.8428062E-001, 1.2281161E-002, 3.4167353E-005,-4.4227653E-126,-7.8227793E-142
 4.0101242E-001, 2.4004001E+000,-5.7612860E-001, 3.4616406E-002,-2.4717165E-001,-9.5819754E-005, 0.0000000E+000, 0.0000000E+000, 1.5812467E+000, 1.6116204E+000, 3.6920839E-002, 9.7074451E-005,-1.9703543E-103,-9.3682630E-118
 6.0013473E-001, 4.2837858E+000,-1.2372185E+000, 4.4339159E-002,-2.8810267E-001,-1.1991364E-004, 0.0000000E+000, 0.0000000E+000, 2.7269037E+000, 2.8026839E+000, 5.8714658E-002, 1.5321253E-004,-2.3540142E-095,-2.5521531E-106
 8.0025989E-001, 4.8600286E+000,-1.6008361E+000, 4.8460773E-002,-2.5149088E-001,-1.2329517E-004, 0.0000000E+000, 0.0000000E+000, 2.9857333E+000, 3.0560391E+000, 7.6808369E-002, 2.0020655E-004,-2.5065148E-090,-9.7451745E-100
 1.0002302E+000, 7.0638482E+000,-2.2050940E+000,-4.4744179E-001,-2.3674748E-001,-1.4287502E-004, 0.0000000E+000, 0.0000000E+000, 4.0338367E+000, 4.1744221E+000, 9.1088551E-002, 2.3735699E-004,-7.5061698E-087,-2.3566148E-095
 1.2003170E+000, 9.6984233E+000,-2.9062254E+000,-4.7807822E+000,-2.5348964E-001,-1.5247018E-004, 0.0000000E+000, 0.0000000E+000, 1.6077539E+000, 1.7577735E+000, 1.0183985E-001, 2.6534574E-004,-2.6547025E-084,-3.2163558E-092
 1.4002246E+000, 1.0884597E+001,-3.6779131E+000,-5.7385175E+000,-2.4358173E-001,-1.6158675E-004, 0.0000000E+000, 0.0000000E+000, 1.0669945E+000, 1.2244234E+000, 1.0966581E-001, 2.8571441E-004,-2.3087223E-082,-7.1632325E-090
 1.6003021E+000, 1.1588795E+001,-4.4777191E+000,-6.0620389E+000,-2.3813026E-001,-1.5963363E-004, 0.0000000E+000, 0.0000000E+000, 7.2421355E-001, 8.1074708E-001, 1.1521983E-001, 3.0017633E-004,-7.4683650E-081,-4.6685226E-088
